Class ID,city,dates,year,month,day,cit,Department/College,Course Level,Course Title,Tour?,TILT?,Date Taught,Session Number,AM/PM,Hour Count,Duplicate?,ACRL,IPED,classes,Building/Room,Distance Class?,Location of Site 1,Site 1 Number of Students,Location of Site 2,Site 2 Number of Students,Location of Site 3,Site 3 Number of Students,Location of Site 4,Site 4 Number of Students,Location of Site 5,Site 5 Number of Students,Location of Site 6,Site 6 Number of Students,Location of Site 7,Site 7 Number of Students,Location of Site 8,Site 8 Number of Students,Location of Site 9,Site 9 Number of Students,Location of Site 10,Site 10 Number of Students
1666,Idaho Falls,13-Feb-08,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,13-Feb-08,Single Session,PM,2,FALSE,8,8,Idaho Falls,IF--CHE 204,TRUE,Boise,0,Idaho Falls,8,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1723,Pocatello,13-Feb-08,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,TRUE,FALSE,13-Feb-08,First Session,AM,1,FALSE,17,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
244,Pocatello,12-Feb-08,,,,Pocatello,Biological Sciences,Upper Division,CLS 411,FALSE,FALSE,12-Feb-08,Second Session,AM,1,FALSE,0,10,Pocatello,LIBR 212,TRUE,Pocatello,1,Boise,9,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1664,Idaho Falls,12-Feb-08,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,12-Feb-08,First Session,PM,1,FALSE,20,20,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,20,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1639,Pocatello,11-Feb-08,,,,Pocatello,English Language Services,Upper Division,ELS,TRUE,FALSE,11-Feb-08,Single Session,PM,1.5,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1642,Pocatello,11-Feb-08,,,,Pocatello,Political Sciences,Upper Division,POLSC 457,FALSE,FALSE,11-Feb-08,First Session,PM,1.5,FALSE,22,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
107,Pocatello,08-Feb-08,,,,Pocatello,College of Technology,Lower Division,ENGL 101,FALSE,FALSE,08-Feb-08,Second Session,AM,1,FALSE,0,5,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
143,Pocatello,08-Feb-08,,,,Pocatello,College of Technology,Lower Division,ENGL 101,FALSE,FALSE,08-Feb-08,Second Session,AM,1,FALSE,0,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1644,Pocatello,07-Feb-08,,,,Pocatello,Library,Other,Advanced EbscoHost,FALSE,FALSE,07-Feb-08,Single Session,PM,1,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
82,Pocatello,06-Feb-08,,,,Pocatello,College of Technology,Lower Division,ENGL 101,FALSE,FALSE,06-Feb-08,First Session,AM,1,FALSE,9,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
193,Pocatello,06-Feb-08,,,,Pocatello,College of Technology,Lower Division,ENGL 101,FALSE,FALSE,06-Feb-08,First Session,AM,1,FALSE,4,4,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1636,Pocatello,06-Feb-08,,,,Pocatello,Library,Other,Internet Communication,FALSE,FALSE,06-Feb-08,Single Session,PM,1,FALSE,1,1,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1722,Pocatello,06-Feb-08,,,,Pocatello,College of Technology,Graduate,HRD 632,FALSE,FALSE,06-Feb-08,Single Session,PM,3,FALSE,3,3,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1635,Pocatello,05-Feb-08,,,,Pocatello,Anthropology,Upper Division,ANTH 481/581,FALSE,FALSE,05-Feb-08,Single Session,PM,2.5,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1637,Pocatello,05-Feb-08,,,,Pocatello,Anthropology,Upper Division,ANTH 481/581,FALSE,FALSE,05-Feb-08,Single Session,PM,2.5,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1645,Pocatello,05-Feb-08,,,,Pocatello,College of Business,Lower Division,BA 200,FALSE,FALSE,05-Feb-08,Single Session,AM,1,FALSE,24,24,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1663,Idaho Falls,04-Feb-08,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,04-Feb-08,Single Session,PM,1.5,FALSE,22,22,Idaho Falls,IF--CHE 201,TRUE,Boise,0,Idaho Falls,22,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1718,Pocatello,04-Feb-08,,,,Pocatello,English and Philosophy,Lower Division,ENGL 100,FALSE,TRUE,04-Feb-08,Third Session,PM,1,FALSE,0,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1646,Pocatello,01-Feb-08,,,,Pocatello,Library,Other,Lib. Research for Grad Students,FALSE,FALSE,01-Feb-08,Single Session,PM,1.5,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1647,Pocatello,31-Jan-08,,,,Pocatello,College of Business,Lower Division,BA 200,FALSE,FALSE,31-Jan-08,Single Session,PM,1,FALSE,22,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1720,Pocatello,31-Jan-08,,,,Pocatello,College of Technology,Lower Division,TGE 100S,FALSE,FALSE,31-Jan-08,Second Session,AM,1,FALSE,0,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1762,Pocatello,31-Jan-08,,,,Pocatello,Nursing,Upper Division,Nursing Fast-Track Program,FALSE,FALSE,31-Jan-08,Single Session,PM,2,FALSE,20,20,Pocatello,LIBR B13,FALSE,Boise,20,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1648,Pocatello,30-Jan-08,,,,Pocatello,College of Business,Lower Division,BA 200,FALSE,FALSE,30-Jan-08,Single Session,AM,1,FALSE,24,24,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1717,Pocatello,30-Jan-08,,,,Pocatello,English and Philosophy,Lower Division,ENGL 100,FALSE,TRUE,30-Jan-08,Second Session,PM,1,FALSE,0,6,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1721,Pocatello,30-Jan-08,,,,Pocatello,American Studies,Lower Division,AMST 100,TRUE,FALSE,30-Jan-08,Single Session,PM,3.5,FALSE,4,4,Pocatello,Oboler and Marshall Public Libraries,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1624,Pocatello,29-Jan-08,,,,Pocatello,Mass Communications,Upper Division,MC 399,FALSE,FALSE,29-Jan-08,Single Session,PM,2,FALSE,9,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1625,Pocatello,29-Jan-08,,,,Pocatello,College of Health Professions,Lower Division,HCA 110,FALSE,FALSE,29-Jan-08,Single Session,PM,1.75,FALSE,17,17,Pocatello,LIBR 212,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
1630,Idaho Falls,29-Jan-08,,,,Idaho Falls,Other,Upper Division,ENVS 400 (UI),FALSE,FALSE,29-Jan-08,Second Session,PM,1,FALSE,0,3,Idaho Falls,IF--CHE 204,TRUE,Boise,0,Idaho Falls,3,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1719,Pocatello,29-Jan-08,,,,Pocatello,College of Technology,Lower Division,TGE 100S,FALSE,FALSE,29-Jan-08,First Session,AM,1,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1761,Pocatello,29-Jan-08,,,,Pocatello,Biological Sciences,Upper Division,BIOS 411M,FALSE,FALSE,29-Jan-08,First Session,AM,1,FALSE,23,23,Pocatello,LIBR B6,TRUE,Boise,18,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1620,Pocatello,28-Jan-08,,,,Pocatello,English and Philosophy,Lower Division,ENGL 110,FALSE,FALSE,28-Jan-08,Single Session,AM,1,FALSE,34,34,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1622,Pocatello,28-Jan-08,,,,Pocatello,English and Philosophy,Lower Division,ENGL 110,FALSE,FALSE,28-Jan-08,Single Session,AM,1,TRUE,34,34,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1632,Idaho Falls,28-Jan-08,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,28-Jan-08,Single Session,AM,0.5,FALSE,15,15,Idaho Falls,IF--CHE 302,TRUE,Boise,0,Idaho Falls,15,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1633,Idaho Falls,28-Jan-08,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,28-Jan-08,Single Session,PM,0.5,FALSE,19,19,Idaho Falls,IF--CHE 302,TRUE,Boise,0,Idaho Falls,19,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1650,Pocatello,28-Jan-08,,,,Pocatello,Physical Education,Graduate,PE 631,FALSE,FALSE,28-Jan-08,Single Session,PM,1,FALSE,36,36,Pocatello,LIBR B3G,TRUE,Boise,8,Idaho Falls,10,Preston,1,,0,,0,,0,,0,,0,,0,,0
1716,Pocatello,28-Jan-08,,,,Pocatello,English and Philosophy,Lower Division,ENGL 100,FALSE,TRUE,28-Jan-08,First Session,PM,1,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1619,Pocatello,24-Jan-08,,,,Pocatello,College of Health Professions,Lower Division,HCA 110,FALSE,FALSE,24-Jan-08,Single Session,PM,1.7,FALSE,24,24,Pocatello,LIBR 212,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
1621,Pocatello,24-Jan-08,,,,Pocatello,History,Graduate,HIST 421/521,FALSE,FALSE,24-Jan-08,Single Session,PM,1.25,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1623,Pocatello,24-Jan-08,,,,Pocatello,History,Upper Division,HIST 421/521,FALSE,FALSE,24-Jan-08,Single Session,PM,1.25,TRUE,0,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1628,Idaho Falls,24-Jan-08,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,24-Jan-08,Single Session,PM,1,FALSE,23,23,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,23,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1618,Pocatello,23-Jan-08,,,,Pocatello,College of Health Professions,Lower Division,HCA 110,FALSE,FALSE,23-Jan-08,Single Session,PM,1.7,FALSE,10,10,Pocatello,LIBR 212,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
1634,Pocatello,23-Jan-08,,,,Pocatello,Library,Other,Introduction to Web 2.0 and Social Software,FALSE,FALSE,23-Jan-08,Single Session,PM,1.5,FALSE,2,2,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1617,Pocatello,22-Jan-08,,,,Pocatello,College of Health Professions,Lower Division,HCA 110,FALSE,FALSE,22-Jan-08,Single Session,PM,1.75,FALSE,20,20,Pocatello,ITRC B32,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
1626,Idaho Falls,22-Jan-08,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 090,FALSE,FALSE,22-Jan-08,Single Session,AM,1.5,FALSE,16,16,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,16,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1629,Idaho Falls,22-Jan-08,,,,Idaho Falls,Other,Upper Division,ENVS 400 (UI),FALSE,FALSE,22-Jan-08,First Session,PM,1,FALSE,3,3,Idaho Falls,IF--CHE 204,TRUE,Boise,0,Idaho Falls,3,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1631,Idaho Falls,22-Jan-08,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,22-Jan-08,Single Session,AM,0.5,FALSE,190,19,Idaho Falls,IF-CHE 302,TRUE,Boise,0,Idaho Falls,19,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1641,Pocatello,17-Jan-08,,,,Pocatello,Engineering,Lower Division,ENGR 224,FALSE,FALSE,17-Jan-08,Single Session,PM,1,FALSE,19,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1627,Pocatello,16-Jan-08,,,,Pocatello,English and Philosophy,Upper Division,ENGL 666,FALSE,FALSE,16-Jan-08,Single Session,PM,1.5,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,16,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1640,Pocatello,16-Jan-08,,,,Pocatello,Engineering,Lower Division,ENGR 224,FALSE,FALSE,16-Jan-08,Single Session,PM,1,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1649,Pocatello,16-Jan-08,,,,Pocatello,English and Philosophy,Upper Division,ENGL 666,FALSE,FALSE,16-Jan-08,Single Session,PM,1.5,TRUE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,16,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1616,Pocatello,15-Jan-08,,,,Pocatello,ELS,Lower Division,ELS,TRUE,FALSE,15-Jan-08,Single Session,PM,1,FALSE,3,3,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1651,Pocatello,04-Jan-08,,,,Pocatello,Charter School,K-12,Legal Research,FALSE,FALSE,04-Jan-08,Single Session,AM,1,FALSE,4,4,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1548,Pocatello,11-Dec-07,,,,Pocatello,Library,Other,Photo-sharing Websites,FALSE,FALSE,11-Dec-07,Single Session,PM,1,FALSE,9,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1595,Pocatello,06-Dec-07,,,,Pocatello,English and Philosophy,K-12,ENGL 102 for Challis High School,TRUE,FALSE,06-Dec-07,Single Session,AM,4,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1547,Pocatello,04-Dec-07,,,,Pocatello,,K-12,Mtn View Middle Sch,FALSE,FALSE,04-Dec-07,Single Session,AM,1,FALSE,40,40,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1575,Pocatello,04-Dec-07,,,,Pocatello,Library,Lower Division,Final Social Software,FALSE,FALSE,04-Dec-07,Single Session,PM,1.5,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1534,Idaho Falls,29-Nov-07,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,29-Nov-07,Second Session,AM,1.5,FALSE,0,20,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,20,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1594,Pocatello,29-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,FALSE,TRUE,29-Nov-07,Second Session,AM,1.5,FALSE,0,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1530,Idaho Falls,28-Nov-07,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,28-Nov-07,Second Session,AM,1.5,FALSE,0,18,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,18,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1533,Idaho Falls,27-Nov-07,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,27-Nov-07,First Session,AM,1.5,FALSE,20,20,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,20,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1574,Pocatello,27-Nov-07,,,,Pocatello,Library,Lower Division,Portals/Facebook,FALSE,FALSE,27-Nov-07,Single Session,PM,1.5,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1593,Pocatello,27-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,FALSE,TRUE,27-Nov-07,First Session,AM,1.5,FALSE,12,12,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1528,Idaho Falls,26-Nov-07,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 090,FALSE,FALSE,26-Nov-07,Single Session,AM,1.5,FALSE,20,20,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,12,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1529,Idaho Falls,26-Nov-07,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,26-Nov-07,First Session,AM,1.5,FALSE,18,18,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,18,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1531,Idaho Falls,26-Nov-07,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,26-Nov-07,First Session,AM,1.5,FALSE,19,19,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,19,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1532,Idaho Falls,26-Nov-07,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,26-Nov-07,Second Session,AM,1.5,FALSE,0,19,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,19,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1546,Pocatello,20-Nov-07,,,,Pocatello,,K-12,Taylorview Jr. High,FALSE,FALSE,20-Nov-07,Single Session,AM,1,FALSE,40,40,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1545,Pocatello,19-Nov-07,,,,Pocatello,,K-12,Eagle Rock Jr. High,FALSE,FALSE,19-Nov-07,Single Session,AM,1,FALSE,40,40,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1521,Pocatello,15-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,FALSE,FALSE,15-Nov-07,Second Session,AM,1.5,FALSE,14,29,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1522,Pocatello,15-Nov-07,,,,Pocatello,Continuing Ed,Lower Division,ELS,FALSE,FALSE,15-Nov-07,Single Session,PM,1,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1555,Pocatello,15-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,FALSE,FALSE,15-Nov-07,Second Session,AM,1.5,FALSE,15,30,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1605,Pocatello,15-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,FALSE,FALSE,15-Nov-07,Single Session,PM,1,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1836,Pocatello,15-Nov-07,,,,Pocatello,College of Technology,Lower Division,MSTH 110,FALSE,FALSE,15-Nov-07,Single Session,PM,2,FALSE,14,14,Pocatello,LIBR 212,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
1544,Pocatello,14-Nov-07,,,,Pocatello,,K-12,Claire E. Gale Jr. High,FALSE,FALSE,14-Nov-07,Single Session,AM,1,FALSE,35,35,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1520,Pocatello,13-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,FALSE,FALSE,13-Nov-07,First Session,AM,1.5,FALSE,15,29,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1554,Pocatello,13-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,FALSE,FALSE,13-Nov-07,First Session,AM,1.5,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1573,Pocatello,13-Nov-07,,,,Pocatello,Library,Lower Division,Internet Communication,FALSE,FALSE,13-Nov-07,Single Session,PM,1,FALSE,3,3,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1526,Idaho Falls,12-Nov-07,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 201,FALSE,FALSE,12-Nov-07,Single Session,PM,1.5,FALSE,15,15,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,15,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1527,Idaho Falls,12-Nov-07,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 201,FALSE,FALSE,12-Nov-07,Single Session,PM,1.5,FALSE,15,15,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,15,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1525,Idaho Falls,07-Nov-07,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,07-Nov-07,Single Session,PM,1,FALSE,12,12,Idaho Falls,CHE 307,TRUE,Boise,0,Idaho Falls,12,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1606,Pocatello,07-Nov-07,,,,Pocatello,College of Education,Lower Division,ED 250,FALSE,FALSE,07-Nov-07,Single Session,PM,1,FALSE,25,25,Pocatello,LIBR 266,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
106,Pocatello,06-Nov-07,,,,Pocatello,English and Philosophy,Undergraduate,ENGL 102,FALSE,FALSE,06-Nov-07,Second Session,AM,1.25,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
242,Pocatello,06-Nov-07,,,,Pocatello,English and Philosophy,Undergraduate,ENGL 102,FALSE,FALSE,06-Nov-07,Second Session,AM,1.25,FALSE,23,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1503,Pocatello,06-Nov-07,,,,Pocatello,Communication and Rhetorical Studies,Continuing Education,Wiki class,FALSE,FALSE,06-Nov-07,Single Session,PM,1.5,FALSE,6,6,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1552,Pocatello,02-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,FALSE,FALSE,02-Nov-07,Second Session,AM,1,FALSE,17,33,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1553,Pocatello,02-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 101,FALSE,FALSE,02-Nov-07,Second Session,PM,1,FALSE,19,39,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
142,Pocatello,01-Nov-07,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,01-Nov-07,Single Session,AM,1.5,FALSE,4,4,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1518,Idaho Falls,01-Nov-07,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,01-Nov-07,Second Session,AM,1.5,FALSE,0,20,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,20,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1524,Idaho Falls,01-Nov-07,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,01-Nov-07,Second Session,AM,1.5,FALSE,0,20,Idaho Falls,IF--CHE 202,TRUE,Boise,0,Idaho Falls,20,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
1592,Pocatello,01-Nov-07,,,,Pocatello,English and Philosophy,Lower Division,ENGL 090,FALSE,TRUE,01-Nov-07,Second Session,AM,1.5,FALSE,0,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
59,Pocatello,31-Oct-07,,,,Pocatello,Biological Sciences,Lower Division,BIOL 207,FALSE,FALSE,31-Oct-07,Single Session,AM,1,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
